id,category
1153725,2 Poor
1153726,1 Good
1153727,2 Poor
1153728,1 Good
1153729,2 Poor
1153730,2 Poor
1153731,1 Good
1153734,2 Poor
1153735,1 Good
1153736,1 Good
1153737,2 Poor
1153738,1 Good
1153739,2 Poor
1153740,2 Poor
1153741,1 Good
1153742,2 Poor
1153743,2 Poor
1153744,2 Poor
1153745,2 Poor
1153746,2 Poor
1153747,2 Poor
1153749,1 Good
1153753,1 Good
1153754,2 Poor
1153755,2 Poor
1153756,1 Good
1153757,1 Good
1153758,1 Good
1153759,2 Poor
1153760,2 Poor
1153761,2 Poor
1153762,1 Good
1153763,2 Poor
1153764,2 Poor
1153765,1 Good
1153766,1 Good
1153767,2 Poor
1153768,1 Good
1153769,1 Good
1153770,3 Bad
1153771,1 Good
1153772,1 Good
1153773,2 Poor
1153774,1 Good
1153775,2 Poor
1153784,1 Good
1153788,1 Good
1153790,1 Good
1153793,1 Good
1153794,1 Good
1153795,1 Good
1153796,2 Poor
1153798,1 Good
1153799,1 Good
1153800,2 Poor
1153801,1 Good
1153802,1 Good
1153803,1 Good
1153805,1 Good
1153806,1 Good
1153808,1 Good
1153809,2 Poor
1153810,1 Good
1153811,2 Poor
1153812,1 Good
1153813,1 Good
1153814,2 Poor
1153818,1 Good
1153819,2 Poor
1153820,2 Poor
1153821,1 Good
1153822,1 Good
1153823,1 Good
1153824,1 Good
1153825,1 Good
1153826,2 Poor
1153827,1 Good
1153829,1 Good
1153832,1 Good
1153835,1 Good
1153870,1 Good
1153871,1 Good
1153876,1 Good
1153878,1 Good
1153879,2 Poor
1153885,1 Good
1153888,2 Poor
1153889,1 Good
1153890,2 Poor
1153891,2 Poor
1153892,1 Good
1153894,1 Good
1153895,2 Poor
1153896,1 Good
1153897,1 Good
1153898,1 Good
1153899,2 Poor
1153900,2 Poor
1153901,2 Poor
1153902,1 Good
1153903,1 Good
1153904,2 Poor
1153919,2 Poor
1153925,1 Good
1153926,1 Good
1153927,1 Good
1153928,1 Good
1153929,1 Good
1153932,1 Good
1153933,1 Good
1153934,2 Poor
1153941,2 Poor
1153947,1 Good
1153948,2 Poor
1153949,1 Good
1153952,1 Good
1153953,2 Poor
1153954,2 Poor
1153955,1 Good
1153956,1 Good
1153957,2 Poor
1153960,1 Good
1153961,3 Bad
1153962,2 Poor
1153963,1 Good
1153965,2 Poor
1153966,2 Poor
1153967,1 Good
1153969,2 Poor
1153970,1 Good
1153971,1 Good
1153972,2 Poor
1153973,1 Good
1153974,2 Poor
1153975,2 Poor
1153976,1 Good
1153977,2 Poor
1153983,2 Poor
1153984,2 Poor
1153985,1 Good
1153986,2 Poor
1153987,1 Good
1153988,2 Poor
1153989,1 Good
1153990,1 Good
1153991,1 Good
1153992,2 Poor
1153993,1 Good
1153994,2 Poor
1153996,1 Good
1153997,1 Good
1153998,2 Poor
1154001,1 Good
1154002,1 Good
1154003,2 Poor
1154004,2 Poor
1154005,1 Good
1154008,1 Good
1154009,2 Poor
1154010,1 Good
1154011,2 Poor
1154012,2 Poor
1154013,2 Poor
1154014,2 Poor
1154015,1 Good
1154022,1 Good
1154027,1 Good
1154028,1 Good
1154029,2 Poor
1154030,1 Good
1154031,1 Good
1154032,1 Good
1154033,2 Poor
1154034,1 Good
1154035,1 Good
1154036,1 Good
1154037,1 Good
1154038,1 Good
1154039,2 Poor
1154040,1 Good
1154041,1 Good
1154042,1 Good
1154043,2 Poor
1154044,2 Poor
1154045,2 Poor
1154046,2 Poor
1154047,1 Good
1154048,1 Good
1154049,1 Good
1154050,2 Poor
1154051,2 Poor
1154052,2 Poor
1154053,1 Good
1154054,1 Good
1154058,2 Poor
1154061,2 Poor
1154064,3 Bad
1154065,1 Good
1154066,1 Good
1154067,1 Good
1154068,1 Good
1154069,2 Poor
1154108,1 Good
1154109,2 Poor
1154110,1 Good
1154111,1 Good
1154113,2 Poor
1154114,2 Poor
1154115,1 Good
1154117,2 Poor
1154118,1 Good
1154119,3 Bad
1154120,1 Good
1154121,1 Good
1154122,3 Bad
1154123,2 Poor
1154124,2 Poor
1154126,1 Good
1154127,2 Poor
1154128,1 Good
1154129,1 Good
1154130,2 Poor
1154131,1 Good
1154132,1 Good
1154133,1 Good
1154134,1 Good
1154135,2 Poor
1154136,1 Good
1154137,1 Good
1154138,2 Poor
1154139,1 Good
1154140,2 Poor
1154141,2 Poor
1154142,1 Good
1154144,3 Bad
1154145,2 Poor
1154146,2 Poor
1154147,2 Poor
1154148,2 Poor
1154149,2 Poor
1154150,1 Good
1154151,2 Poor
1154152,2 Poor
1154153,1 Good
1154154,1 Good
1154155,1 Good
1154156,1 Good
1154157,2 Poor
1154158,1 Good
1154159,2 Poor
1154160,2 Poor
1154161,1 Good
1154165,2 Poor
1154166,2 Poor
1154167,1 Good
1154168,2 Poor
1154169,1 Good
1154170,2 Poor
1154171,2 Poor
1154172,2 Poor
1154173,2 Poor
1154174,1 Good
1154178,2 Poor
1154179,2 Poor
1154183,2 Poor
1154185,1 Good
1154186,2 Poor
1154188,2 Poor
1154189,2 Poor
1154190,1 Good
1154191,2 Poor
1154192,1 Good
1154193,1 Good
1154195,2 Poor
1154196,1 Good
1154197,1 Good
1154198,1 Good
1154200,1 Good
1154201,1 Good
1154202,1 Good
1154203,1 Good
1154204,2 Poor
1154205,2 Poor
1154207,2 Poor
1154208,1 Good
1154209,3 Bad
1154210,2 Poor
1154211,1 Good
1154212,1 Good
1154214,1 Good
1154215,2 Poor
1154216,2 Poor
1154218,1 Good
1154219,2 Poor
1154220,1 Good
1154221,1 Good
1154222,2 Poor
1154223,1 Good
1154224,1 Good
1154225,2 Poor
1154226,1 Good
1154227,1 Good
1154229,2 Poor
1154230,2 Poor
1154231,2 Poor
1154232,1 Good
1154233,2 Poor
1154235,1 Good
1154237,2 Poor
1154238,3 Bad
1154239,2 Poor
1154241,1 Good
1154242,2 Poor
1154243,1 Good
1154244,2 Poor
1154246,1 Good
1154250,1 Good
1154252,2 Poor
1154253,1 Good
1154254,1 Good
1154258,1 Good
1154259,1 Good
1154260,2 Poor
1154261,4 Very bad
1154262,3 Bad
1154265,1 Good
1154267,1 Good
1154268,2 Poor
1154269,2 Poor
1154271,2 Poor
1154272,1 Good
1154276,2 Poor
1154278,2 Poor
1154279,2 Poor
1154280,2 Poor
1154281,2 Poor
1154282,1 Good
1154285,1 Good
1154286,1 Good
1154287,1 Good
1154288,1 Good
1154289,2 Poor
1154290,1 Good
1154291,1 Good
1154292,2 Poor
1154294,1 Good
1154295,1 Good
1154296,1 Good
1154297,1 Good
1154298,2 Poor
1154299,1 Good
1154300,1 Good
1154301,2 Poor
1154302,1 Good
1154303,1 Good
1154337,2 Poor
1154338,2 Poor
1154339,2 Poor
1154340,1 Good
1154341,1 Good
1154342,3 Bad
1154343,2 Poor
1154344,1 Good
1154345,1 Good
1154346,1 Good
1154347,3 Bad
1154348,2 Poor
1154349,2 Poor
1154350,1 Good
1154351,1 Good
1154352,1 Good
1154353,1 Good
1154355,2 Poor
1154356,2 Poor
1154358,1 Good
1154359,1 Good
1154360,2 Poor
1154361,1 Good
1154362,1 Good
1154364,1 Good
1154365,2 Poor
1154366,1 Good
1154367,1 Good
1154368,2 Poor
1154369,1 Good
1154370,2 Poor
1154371,2 Poor
1154372,1 Good
1154373,1 Good
1154374,1 Good
1154375,1 Good
1154377,1 Good
1154378,1 Good
1154379,1 Good
1154380,1 Good
1154381,1 Good
1154382,1 Good
1154383,1 Good
1154384,2 Poor
1154385,1 Good
1154386,2 Poor
1154387,1 Good
1154388,2 Poor
1154389,1 Good
1154390,1 Good
1154391,2 Poor
1154392,1 Good
1154396,1 Good
1154398,2 Poor
1154399,1 Good
1154401,2 Poor
1154402,1 Good
1154403,1 Good
1154405,1 Good
1154406,2 Poor
1154407,1 Good
1154408,1 Good
1154409,2 Poor
1154410,1 Good
1154411,1 Good
1154412,2 Poor
1154414,2 Poor
1154415,2 Poor
1154416,1 Good
1154417,2 Poor
1154418,1 Good
1154419,2 Poor
1154420,1 Good
1154422,3 Bad
1154423,2 Poor
1154425,2 Poor
1154426,2 Poor
1154427,2 Poor
1154428,1 Good
1154429,2 Poor
1154430,1 Good
1154431,2 Poor
1154432,2 Poor
1154433,1 Good
1154434,1 Good
1154435,2 Poor
1154436,2 Poor
1154437,1 Good
1154438,2 Poor
1154440,1 Good
1154441,1 Good
1154442,3 Bad
1154444,1 Good
1154445,1 Good
1154446,1 Good
1154449,2 Poor
1154450,1 Good
1154451,1 Good
1154452,1 Good
1154453,2 Poor
1154454,2 Poor
1154455,1 Good
1154456,1 Good
1154457,2 Poor
1154461,1 Good
1154462,2 Poor
1154463,2 Poor
1154464,1 Good
1154466,1 Good
1154470,1 Good
1154471,2 Poor
1154476,2 Poor
1154477,4 Very bad
1154479,1 Good
1154480,1 Good
1154481,2 Poor
1154482,1 Good
1154484,2 Poor
1154485,1 Good
1154487,2 Poor
1154488,2 Poor
1154489,1 Good
1154490,2 Poor
1154492,2 Poor
1154493,2 Poor
1154494,2 Poor
1154496,1 Good
1154497,2 Poor
1154498,2 Poor
1154499,2 Poor
1154500,1 Good
1154501,2 Poor
1154502,1 Good
1154503,1 Good
1154505,1 Good
1154507,2 Poor
1154508,1 Good
1154509,2 Poor
1154510,2 Poor
1154512,2 Poor
1154513,2 Poor
1154514,1 Good
1154515,1 Good
1154516,1 Good
1154518,2 Poor
1154520,2 Poor
1154522,1 Good
1154523,2 Poor
1154560,1 Good
1154561,1 Good
1154562,1 Good
1154568,1 Good
1154569,1 Good
1154570,2 Poor
1154571,1 Good
1154572,1 Good
1154574,2 Poor
1154577,2 Poor
1154578,2 Poor
1154579,2 Poor
1154580,1 Good
1154581,2 Poor
1154582,1 Good
1154583,2 Poor
1154584,1 Good
1154587,1 Good
1154588,1 Good
1154589,1 Good
1154590,1 Good
1154591,2 Poor
1154592,2 Poor
1154594,2 Poor
1154595,2 Poor
1154597,2 Poor
1154598,1 Good
1154599,2 Poor
1154600,2 Poor
1154601,1 Good
1154602,1 Good
1154603,1 Good
1154604,1 Good
1154605,2 Poor
1154606,1 Good
1154607,2 Poor
1154608,2 Poor
1154609,2 Poor
1154610,1 Good
1154611,2 Poor
1154612,1 Good
1154613,2 Poor
1154615,1 Good
1154616,2 Poor
1154617,1 Good
1154618,1 Good
1154619,2 Poor
1154621,2 Poor
1154622,1 Good
1154623,3 Bad
1154624,2 Poor
1154625,1 Good
1154626,1 Good
1154627,2 Poor
1154628,3 Bad
1154629,1 Good
1154630,1 Good
1154632,2 Poor
1154633,1 Good
1154634,1 Good
1154635,2 Poor
1154637,2 Poor
1154639,1 Good
1154640,1 Good
1154641,2 Poor
1154642,1 Good
1154643,1 Good
1154644,2 Poor
1154648,2 Poor
1154649,1 Good
1154650,1 Good
1154651,1 Good
1154652,1 Good
1154653,2 Poor
1154654,1 Good
1154655,1 Good
1154656,2 Poor
1154657,2 Poor
1154659,1 Good
1154660,1 Good
1154661,2 Poor
1154662,1 Good
1154665,2 Poor
1154666,1 Good
1154667,1 Good
1154669,2 Poor
1154670,2 Poor
1154671,1 Good
1154673,2 Poor
1154674,2 Poor
1154675,2 Poor
1154676,1 Good
1154678,2 Poor
1154682,1 Good
1154683,2 Poor
1154684,1 Good
1154685,1 Good
1154686,2 Poor
1154687,2 Poor
1154689,1 Good
1154692,2 Poor
1154693,1 Good
1154694,1 Good
1154695,1 Good
1154696,1 Good
1154700,1 Good
1154701,2 Poor
1154702,2 Poor
1154704,2 Poor
1154706,2 Poor
1154707,1 Good
1154708,2 Poor
1154709,3 Bad
1154710,2 Poor
1154711,2 Poor
1154712,2 Poor
1154713,1 Good
1154714,1 Good
1154715,2 Poor
1154716,1 Good
1154718,1 Good
1154719,2 Poor
1154720,1 Good
1154721,2 Poor
1154722,1 Good
1154723,2 Poor
1154724,1 Good
1154725,1 Good
1154726,1 Good
1154728,1 Good
1154729,1 Good
1154730,1 Good
1154731,2 Poor
1154732,1 Good
1154733,1 Good
1154734,1 Good
1154735,2 Poor
1154736,2 Poor
1154742,2 Poor
1154746,2 Poor
1154750,2 Poor
1154751,1 Good
1154752,1 Good
1154790,2 Poor
1154791,1 Good
1154792,1 Good
1154793,1 Good
1154794,1 Good
1154795,1 Good
1154796,1 Good
1154797,2 Poor
1154798,1 Good
1154799,2 Poor
1154800,1 Good
1154801,1 Good
1154803,1 Good
1154804,2 Poor
1154805,1 Good
1154807,1 Good
1154818,2 Poor
1154819,2 Poor
1154821,1 Good
1154822,1 Good
1154823,2 Poor
1154824,1 Good
1154825,2 Poor
1154826,3 Bad
1154827,2 Poor
1154828,1 Good
1154829,2 Poor
1154830,2 Poor
1154836,1 Good
1154837,2 Poor
1154838,1 Good
1154839,1 Good
1154840,1 Good
1154841,1 Good
1154842,1 Good
1154845,2 Poor
1154846,2 Poor
1154847,1 Good
1154848,1 Good
1154850,1 Good
1154851,2 Poor
1154852,2 Poor
1154853,1 Good
1154854,2 Poor
1154856,1 Good
1154857,1 Good
1154859,2 Poor
1154860,1 Good
1154861,1 Good
1154862,1 Good
1154863,2 Poor
1154864,1 Good
1154868,2 Poor
1154869,2 Poor
1154870,1 Good
1154873,1 Good
1154875,2 Poor
1154876,2 Poor
1154877,1 Good
1154878,2 Poor
1154879,1 Good
1154880,1 Good
1154881,2 Poor
1154882,2 Poor
1154883,1 Good
1154884,1 Good
1154885,2 Poor
1154886,2 Poor
1154887,1 Good
1154888,1 Good
1154889,2 Poor
1154890,1 Good
1154891,1 Good
1154892,1 Good
1154893,1 Good
1154894,1 Good
1154896,1 Good
1154897,1 Good
1154898,2 Poor
1154899,1 Good
1154900,1 Good
1154901,2 Poor
1154904,2 Poor
1154905,2 Poor
1154906,1 Good
1154907,1 Good
1154909,1 Good
1154915,1 Good
1154916,2 Poor
1154919,1 Good
1154920,1 Good
1154921,2 Poor
1154922,2 Poor
1154923,1 Good
1154925,1 Good
1154928,1 Good
1154930,1 Good
1154931,1 Good
1154932,2 Poor
1154934,1 Good
1154935,2 Poor
1154936,1 Good
1154937,2 Poor
1154939,2 Poor
1154941,1 Good
1154942,1 Good
1154944,1 Good
1154945,1 Good
1154946,1 Good
1154947,1 Good
1154948,2 Poor
1154949,1 Good
1154950,1 Good
1154951,1 Good
1154952,2 Poor
1154953,2 Poor
1154954,1 Good
1154955,2 Poor
1154956,1 Good
1154957,1 Good
1154958,2 Poor
1154962,3 Bad
1154963,2 Poor
1154964,1 Good
1154966,2 Poor
1154967,1 Good
1154968,2 Poor
1154970,1 Good
1154971,2 Poor
1154972,1 Good
1154973,2 Poor
1154975,2 Poor
1154977,1 Good
1154982,3 Bad
1154984,2 Poor
1154985,1 Good
1154986,2 Poor
1155005,1 Good
1155011,2 Poor
1155012,2 Poor
1155013,2 Poor
1155015,2 Poor
1155017,1 Good
1155018,2 Poor
1155019,1 Good
1155020,2 Poor
1155021,2 Poor
1155024,2 Poor
1155025,1 Good
1155030,1 Good
1155031,2 Poor
1155032,1 Good
1155033,2 Poor
1155034,1 Good
1155035,1 Good
1155036,2 Poor
1155037,2 Poor
1155038,1 Good
1155042,2 Poor
1155043,1 Good
1155044,2 Poor
1155045,2 Poor
1155051,2 Poor
1155052,2 Poor
1155053,1 Good
1155054,2 Poor
1155055,1 Good
1155056,2 Poor
1155057,2 Poor
1155058,2 Poor
1155059,2 Poor
1155060,1 Good
1155061,1 Good
1155062,1 Good
1155063,1 Good
1155064,1 Good
1155065,2 Poor
1155066,2 Poor
1155067,2 Poor
1155068,2 Poor
1155069,1 Good
1155070,1 Good
1155071,2 Poor
1155072,1 Good
1155074,2 Poor
1155075,1 Good
1155076,1 Good
1155077,1 Good
1155078,2 Poor
1155079,2 Poor
1155080,1 Good
1155081,2 Poor
1155082,1 Good
1155083,1 Good
1155084,2 Poor
1155085,3 Bad
1155086,1 Good
1155087,3 Bad
1155090,1 Good
1155091,1 Good
1155092,1 Good
1155093,2 Poor
1155095,2 Poor
1155097,1 Good
1155098,2 Poor
1155099,1 Good
1155100,1 Good
1155101,1 Good
1155102,1 Good
1155103,2 Poor
1155104,1 Good
1155106,1 Good
1155107,2 Poor
1155108,1 Good
1155109,1 Good
1155110,2 Poor
1155111,1 Good
1155112,1 Good
1155114,1 Good
1155116,1 Good
1155117,1 Good
1155118,1 Good
1155119,2 Poor
1155120,1 Good
1155121,2 Poor
1155123,1 Good
1155124,3 Bad
1155125,2 Poor
1155126,1 Good
1155127,1 Good
1155129,2 Poor
1155130,1 Good
1155134,2 Poor
1155135,1 Good
1155137,1 Good
1155138,1 Good
1155139,2 Poor
1155143,2 Poor
1155144,1 Good
1155145,2 Poor
1155146,2 Poor
1155149,2 Poor
1155150,1 Good
1155153,1 Good
1155156,2 Poor
1155160,3 Bad
1155165,1 Good
1155166,1 Good
1155171,2 Poor
1155173,1 Good
1155174,2 Poor
1155175,2 Poor
1155176,1 Good
1155177,2 Poor
1155179,2 Poor
1155181,2 Poor
1155182,1 Good
1155183,2 Poor
1155184,2 Poor
1155185,1 Good
1155187,1 Good
1155189,2 Poor
1155190,1 Good
1155193,2 Poor
1155196,1 Good
1155198,1 Good
1155200,2 Poor
1155201,4 Very bad
1155205,4 Very bad
1155207,1 Good
1155209,2 Poor
1155210,1 Good
1155229,2 Poor
1155230,1 Good
1155231,1 Good
1155234,2 Poor
1155235,2 Poor
1155236,2 Poor
1155237,1 Good
1155238,1 Good
1155239,2 Poor
1155240,1 Good
1155243,1 Good
1155244,1 Good
1155245,2 Poor
1155246,1 Good
1155247,1 Good
1155253,1 Good
1155254,2 Poor
1155255,1 Good
1155256,1 Good
1155257,1 Good
1155258,2 Poor
1155260,1 Good
1155261,1 Good
1155262,1 Good
1155263,2 Poor
1155264,2 Poor
1155265,2 Poor
1155266,2 Poor
1155267,1 Good
1155268,1 Good
1155269,2 Poor
1155270,2 Poor
1155271,1 Good
1155272,1 Good
1155273,1 Good
1155275,2 Poor
1155276,1 Good
1155277,2 Poor
1155278,2 Poor
1155279,1 Good
1155280,2 Poor
1155281,1 Good
1155282,2 Poor
1155283,1 Good
1155284,2 Poor
1155285,1 Good
1155286,1 Good
1155287,1 Good
1155288,1 Good
1155290,2 Poor
1155291,1 Good
1155292,1 Good
1155294,1 Good
1155296,1 Good
1155297,2 Poor
1155298,1 Good
1155301,1 Good
1155302,1 Good
1155303,1 Good
1155305,1 Good
1155306,1 Good
1155307,1 Good
1155308,1 Good
1155309,2 Poor
1155310,2 Poor
1155311,2 Poor
1155312,2 Poor
1155313,1 Good
1155314,2 Poor
1155315,1 Good
1155320,1 Good
1155321,1 Good
1155322,1 Good
1155323,2 Poor
1155324,2 Poor
1155325,2 Poor
1155326,2 Poor
1155327,1 Good
1155328,1 Good
1155330,1 Good
1155331,1 Good
1155332,2 Poor
1155333,2 Poor
1155335,3 Bad
1155336,1 Good
1155337,1 Good
1155338,1 Good
1155339,2 Poor
1155340,2 Poor
1155341,2 Poor
1155342,2 Poor
1155343,1 Good
1155345,2 Poor
1155347,2 Poor
1155348,1 Good
1155349,2 Poor
1155353,2 Poor
1155355,2 Poor
1155357,1 Good
1155359,1 Good
1155362,1 Good
1155364,1 Good
1155370,2 Poor
1155371,1 Good
1155372,1 Good
1155373,2 Poor
1155375,1 Good
1155376,1 Good
1155378,2 Poor
1155379,1 Good
1155380,1 Good
1155381,1 Good
1155382,2 Poor
1155383,2 Poor
1155384,2 Poor
1155387,1 Good
1155389,2 Poor
1155390,2 Poor
1155391,1 Good
1155392,2 Poor
1155394,2 Poor
1155395,2 Poor
1155397,2 Poor
1155400,2 Poor
1155401,1 Good
1155402,1 Good
1155403,1 Good
1155404,1 Good
1155406,1 Good
1155407,2 Poor
1155409,3 Bad
1155411,1 Good
1155412,1 Good
1155413,1 Good
1155414,2 Poor
1155415,1 Good
1155417,1 Good
1155421,1 Good
1155423,2 Poor
1155424,1 Good
1155426,1 Good
1155427,1 Good
1155430,2 Poor
1155444,1 Good
1155445,1 Good
1155446,1 Good
1155447,2 Poor
1155449,1 Good
1155451,2 Poor
1155456,1 Good
1155457,2 Poor
1155458,1 Good
1155459,2 Poor
1155460,2 Poor
1155461,1 Good
1155463,1 Good
1155464,1 Good
1155465,1 Good
1155466,1 Good
1155467,2 Poor
1155468,2 Poor
1155469,2 Poor
1155470,1 Good
1155471,1 Good
1155472,1 Good
1155473,2 Poor
1155475,2 Poor
1155476,2 Poor
1155477,2 Poor
1155478,2 Poor
1155479,2 Poor
1155480,2 Poor
1155481,1 Good
1155482,2 Poor
1155483,2 Poor
1155484,1 Good
1155486,2 Poor
1155488,2 Poor
1155497,1 Good
1155501,2 Poor
1155502,1 Good
1155504,1 Good
1155507,2 Poor
1155508,2 Poor
1155509,2 Poor
1155510,2 Poor
1155511,1 Good
1155514,1 Good
1155515,1 Good
1155516,1 Good
1155518,2 Poor
1155520,1 Good
1155521,1 Good
1155523,1 Good
1155524,1 Good
1155525,2 Poor
1155526,2 Poor
1155527,2 Poor
1155528,2 Poor
1155529,1 Good
1155532,1 Good
1155533,1 Good
1155536,1 Good
1155538,2 Poor
1155539,2 Poor
1155540,1 Good
1155541,2 Poor
1155542,1 Good
1155543,2 Poor
1155546,1 Good
1155549,1 Good
1155550,2 Poor
1155554,1 Good
1155555,2 Poor
1155561,2 Poor
1155562,1 Good
1155565,1 Good
1155566,1 Good
1155567,2 Poor
1155568,1 Good
1155569,3 Bad
1155570,2 Poor
1155571,1 Good
1155572,2 Poor
1155574,1 Good
1155575,2 Poor
1155577,1 Good
1155578,2 Poor
1155579,2 Poor
1155583,1 Good
1155585,2 Poor
1155586,2 Poor
1155587,2 Poor
1155588,2 Poor
1155589,1 Good
1155590,1 Good
1155591,1 Good
1155593,1 Good
1155594,2 Poor
1155596,3 Bad
1155597,1 Good
1155599,1 Good
1155600,1 Good
1155601,1 Good
1155603,2 Poor
1155604,2 Poor
1155605,1 Good
1155610,1 Good
1155611,1 Good
1155612,1 Good
1155613,2 Poor
1155614,1 Good
1155615,1 Good
1155619,2 Poor
1155621,1 Good
1155625,1 Good
1155627,2 Poor
1155628,2 Poor
1155630,2 Poor
1155631,2 Poor
1155632,1 Good
1155633,1 Good
1155634,2 Poor
1155635,1 Good
1155652,2 Poor
1155655,2 Poor
1155660,1 Good
1155661,1 Good
1155668,1 Good
1155669,1 Good
1155673,2 Poor
1155674,1 Good
1155675,1 Good
1155676,2 Poor
1155677,2 Poor
1155682,1 Good
1155683,1 Good
1155684,1 Good
1155685,2 Poor
1155686,1 Good
1155687,2 Poor
1155688,2 Poor
1155689,1 Good
1155690,1 Good
1155691,2 Poor
1155692,1 Good
1155694,1 Good
1155696,2 Poor
1155698,1 Good
1155703,1 Good
1155705,1 Good
1155707,2 Poor
1155708,1 Good
1155709,1 Good
1155711,2 Poor
1155714,2 Poor
1155715,1 Good
1155717,1 Good
1155719,1 Good
1155720,2 Poor
1155721,1 Good
1155722,1 Good
1155723,1 Good
1155724,1 Good
1155725,1 Good
1155726,1 Good
1155727,2 Poor
1155733,2 Poor
1155735,1 Good
1155736,1 Good
1155737,1 Good
1155741,2 Poor
1155743,1 Good
1155744,1 Good
1155745,1 Good
1155746,2 Poor
1155747,2 Poor
1155748,4 Very bad
1155749,1 Good
1155750,2 Poor
1155751,1 Good
1155753,1 Good
1155754,2 Poor
1155755,1 Good
1155756,1 Good
1155757,1 Good
1155758,1 Good
1155761,1 Good
1155769,1 Good
1155770,1 Good
1155771,1 Good
1155775,2 Poor
1155776,2 Poor
1155777,1 Good
1155778,1 Good
1155779,2 Poor
1155780,1 Good
1155781,1 Good
1155782,1 Good
1155784,2 Poor
1155786,2 Poor
1155787,1 Good
1155790,2 Poor
1155791,2 Poor
1155792,2 Poor
1155794,1 Good
1155795,1 Good
1155796,1 Good
1155797,2 Poor
1155799,1 Good
1155800,1 Good
1155801,1 Good
1155802,1 Good
1155803,1 Good
1155805,1 Good
1155806,1 Good
1155807,2 Poor
1155808,2 Poor
1155809,2 Poor
1155811,1 Good
1155812,1 Good
1155813,1 Good
1155820,1 Good
1155821,2 Poor
1155822,1 Good
1155823,2 Poor
1155825,1 Good
1155826,2 Poor
1155828,1 Good
1155830,2 Poor
1155831,1 Good
1155833,1 Good
1155834,2 Poor
1155835,2 Poor
1155836,2 Poor
1155837,1 Good
1155838,1 Good
1155839,2 Poor
1155840,1 Good
1155841,1 Good
1155842,3 Bad
1155843,1 Good
1155867,2 Poor
1155868,2 Poor
1155872,3 Bad
1155873,1 Good
1155877,2 Poor
1155878,1 Good
1155893,2 Poor
1155894,2 Poor
1155895,2 Poor
1155896,1 Good
1155897,2 Poor
1155898,2 Poor
1155899,2 Poor
1155901,1 Good
1155903,2 Poor
1155905,1 Good
1155906,2 Poor
1155907,1 Good
1155908,1 Good
1155909,1 Good
1155915,2 Poor
1155916,3 Bad
1155917,2 Poor
1155918,1 Good
1155920,1 Good
1155921,2 Poor
1155922,1 Good
1155923,2 Poor
1155924,1 Good
1155926,1 Good
1155927,2 Poor
1155930,1 Good
1155931,1 Good
1155932,1 Good
1155933,1 Good
1155934,2 Poor
1155935,2 Poor
1155936,1 Good
1155940,1 Good
1155947,1 Good
1155948,1 Good
1155949,1 Good
1155951,1 Good
1155952,2 Poor
1155954,1 Good
1155955,2 Poor
1155957,1 Good
1155958,2 Poor
1155959,1 Good
1155968,1 Good
1155971,2 Poor
1155973,2 Poor
1155975,1 Good
1155977,2 Poor
1155978,1 Good
1155979,1 Good
1155980,1 Good
1155981,1 Good
1155982,1 Good
1155984,1 Good
1155986,1 Good
1155987,2 Poor
1155988,1 Good
1155989,1 Good
1155992,1 Good
1155994,1 Good
1155996,1 Good
1155998,2 Poor
1155999,2 Poor
1156000,1 Good
1156001,2 Poor
1156002,2 Poor
1156004,1 Good
1156005,1 Good
1156006,1 Good
1156007,2 Poor
1156008,1 Good
1156009,1 Good
1156010,1 Good
1156012,1 Good
1156014,1 Good
1156015,2 Poor
1156016,2 Poor
1156017,2 Poor
1156018,2 Poor
1156019,1 Good
1156023,1 Good
1156024,1 Good
1156025,1 Good
1156026,1 Good
1156029,1 Good
1156031,1 Good
1156033,1 Good
1156035,1 Good
1156036,1 Good
1156075,2 Poor
1156076,1 Good
1156077,1 Good
1156086,1 Good
1156087,1 Good
1156088,1 Good
1156089,1 Good
1156090,2 Poor
1156094,2 Poor
1156097,1 Good
1156098,1 Good
1156099,1 Good
1156100,1 Good
1156102,1 Good
1156103,1 Good
1156104,1 Good
1156106,1 Good
1156107,1 Good
1156110,1 Good
1156111,1 Good
1156114,2 Poor
1156115,1 Good
1156117,1 Good
1156119,2 Poor
1156120,2 Poor
1156121,2 Poor
1156122,2 Poor
1156123,1 Good
1156124,2 Poor
1156127,2 Poor
1156128,1 Good
1156129,2 Poor
1156130,1 Good
1156131,1 Good
1156133,1 Good
1156134,1 Good
1156135,1 Good
1156136,1 Good
1156137,1 Good
1156138,1 Good
1156142,1 Good
1156143,2 Poor
1156144,4 Very bad
1156145,1 Good
1156146,2 Poor
1156147,1 Good
1156148,1 Good
1156149,1 Good
1156150,1 Good
1156151,2 Poor
1156153,1 Good
1156154,1 Good
1156155,1 Good
1156156,1 Good
1156157,1 Good
1156158,1 Good
1156160,2 Poor
1156161,1 Good
1156162,3 Bad
1156163,1 Good
1156164,1 Good
1156165,1 Good
1156166,1 Good
1156167,1 Good
1156168,4 Very bad
1156169,1 Good
1156170,1 Good
1156176,1 Good
1156181,2 Poor
1156183,2 Poor
1156184,2 Poor
1156186,2 Poor
1156187,1 Good
1156188,2 Poor
1156189,1 Good
1156190,1 Good
1156191,2 Poor
1156192,1 Good
1156193,1 Good
1156194,1 Good
1156197,1 Good
1156198,1 Good
1156200,1 Good
1156202,1 Good
1156203,2 Poor
1156205,1 Good
1156206,1 Good
